customer_id,tenure_months,contract_type,plan_tier,payment_method,monthly_spend,logins_per_week,last_login_days,active_campaigns,support_tickets_90d,discount_pct,price_increase_recent,has_account_manager,nps_score,churn
SMB-03376,37,Month-to-month,Starter,Bank transfer,128.47,0.0,3,2,3,4.1,0,0,15.0,1
SMB-03377,42,Two-year,Pro,Bank transfer,1261.58,3.7,16,1,3,7.1,0,0,62.0,0
SMB-03378,62,Month-to-month,Pro,Manual invoice,1030.63,6.0,26,5,3,13.9,0,0,46.0,1
SMB-03379,29,Month-to-month,Starter,Manual invoice,99.29,5.0,6,3,1,9.7,0,0,72.0,0
SMB-03380,60,Annual,Pro,Credit card,698.18,2.0,1,2,2,7.2,0,0,-10.0,0
SMB-03381,57,Two-year,Growth,Credit card,606.46,0.0,23,1,0,2.3,0,0,-11.0,0
SMB-03382,70,Annual,Pro,Credit card,693.74,8.2,1,4,3,12.1,0,1,93.0,0
SMB-03383,66,Annual,Starter,Bank transfer,104.5,4.1,8,3,2,1.3,0,0,-32.0,0
SMB-03384,58,Month-to-month,Growth,Bank transfer,417.09,7.8,10,2,1,15.9,0,0,44.0,0
SMB-03385,18,Two-year,Growth,Credit card,359.77,6.2,3,6,2,8.6,0,1,86.0,0
SMB-03386,56,Month-to-month,Starter,Manual invoice,138.51,2.8,18,6,4,1.8,0,1,45.0,0
SMB-03387,54,Month-to-month,Growth,Credit card,263.28,0.0,1,2,0,0.0,0,0,81.0,0
SMB-03388,21,Two-year,Pro,PayPal,853.88,3.5,4,2,2,6.0,1,1,78.0,0
SMB-03389,49,Month-to-month,Pro,PayPal,1066.16,4.4,11,3,1,5.8,0,1,59.0,0
SMB-03390,19,Month-to-month,Growth,Credit card,450.54,5.5,3,5,4,10.7,0,0,43.0,1
SMB-03391,38,Annual,Growth,Credit card,329.33,2.1,7,2,1,1.8,0,0,-10.0,0
SMB-03392,58,Month-to-month,Pro,Credit card,697.13,4.9,1,5,1,12.7,1,0,-21.0,0
SMB-03393,14,Month-to-month,Starter,Manual invoice,126.59,4.9,3,3,0,0.0,0,0,22.0,1
SMB-03394,25,Annual,Starter,Credit card,86.43,6.7,5,1,0,8.5,1,1,-36.0,0
SMB-03395,58,Annual,Growth,PayPal,523.87,3.8,14,2,1,3.7,0,0,51.0,0
SMB-03396,33,Annual,Starter,Bank transfer,124.82,5.5,6,2,2,8.6,0,1,100.0,0
SMB-03397,70,Month-to-month,Growth,Bank transfer,319.25,5.1,8,4,3,15.2,0,0,32.0,0
SMB-03398,1,Annual,Starter,Manual invoice,92.19,6.4,8,2,0,13.4,0,0,43.0,0
SMB-03399,52,Annual,Growth,Credit card,324.38,2.7,0,5,6,10.0,1,1,-13.0,1
SMB-03400,59,Month-to-month,Growth,PayPal,257.16,0.0,6,7,2,16.0,1,0,25.0,0
SMB-03401,67,Month-to-month,Pro,Credit card,1018.5,4.0,10,1,0,16.2,0,1,32.0,0
SMB-03402,12,Month-to-month,Growth,Credit card,310.9,4.0,11,1,2,17.2,0,0,21.0,1
SMB-03403,71,Month-to-month,Growth,Credit card,419.93,2.0,8,3,1,4.4,0,0,44.0,0
SMB-03404,29,Month-to-month,Enterprise,Credit card,2745.2,1.2,5,2,3,12.5,0,0,6.0,1
SMB-03405,26,Annual,Pro,PayPal,1145.84,3.2,2,3,0,12.6,1,1,34.0,0
SMB-03406,26,Two-year,Growth,Credit card,404.69,4.2,8,4,1,8.0,1,0,47.0,0
SMB-03407,46,Month-to-month,Starter,Bank transfer,158.98,4.7,7,2,0,14.2,0,0,79.0,0
SMB-03408,48,Annual,Growth,Credit card,537.38,0.0,3,2,1,8.2,0,0,33.0,0
SMB-03409,35,Month-to-month,Growth,Bank transfer,405.34,0.6,22,4,2,0.0,1,0,9.0,1
SMB-03410,6,Month-to-month,Growth,PayPal,411.5,7.0,22,5,1,15.6,0,1,25.0,0
SMB-03411,72,Annual,Pro,Bank transfer,782.92,4.1,6,2,1,4.3,0,1,46.0,0
SMB-03412,16,Month-to-month,Enterprise,Manual invoice,1874.91,4.5,4,3,1,0.0,0,0,-3.0,1
SMB-03413,7,Two-year,Enterprise,Credit card,3306.82,1.6,7,6,2,27.1,1,1,4.0,0
SMB-03414,44,Month-to-month,Growth,Credit card,442.13,4.5,22,5,1,1.5,0,0,34.0,0
SMB-03415,30,Month-to-month,Enterprise,Bank transfer,2849.59,3.7,1,5,0,11.8,1,0,-42.0,1
SMB-03416,45,Month-to-month,Enterprise,Credit card,2070.5,3.1,4,1,1,1.6,0,0,25.0,0
SMB-03417,64,Month-to-month,Starter,Bank transfer,180.09,1.3,3,4,2,5.5,0,0,14.0,0
SMB-03418,8,Two-year,Growth,PayPal,358.89,2.6,8,5,0,3.8,1,0,50.0,0
SMB-03419,21,Annual,Starter,Credit card,98.2,8.8,1,2,2,2.0,0,1,-1.0,0
SMB-03420,38,Month-to-month,Starter,Manual invoice,103.97,3.7,23,3,0,13.2,0,0,14.0,0
SMB-03421,57,Month-to-month,Starter,Credit card,177.73,6.2,5,8,2,21.6,0,0,28.0,0
SMB-03422,44,Annual,Growth,Bank transfer,287.84,4.1,2,2,1,8.0,0,1,5.0,0
SMB-03423,28,Annual,Starter,Credit card,99.46,3.8,2,2,2,0.0,0,0,-5.0,0
SMB-03424,44,Month-to-month,Starter,Bank transfer,247.68,3.1,2,4,1,1.7,0,0,6.0,0
SMB-03425,71,Month-to-month,Starter,Credit card,151.83,7.5,17,4,0,3.0,0,0,-45.0,0
SMB-03426,35,Month-to-month,Growth,Manual invoice,316.37,5.3,9,6,0,8.6,1,0,-6.0,0
SMB-03427,64,Month-to-month,Pro,Manual invoice,686.79,2.8,14,2,3,5.5,1,0,50.0,1
SMB-03428,57,Month-to-month,Enterprise,Bank transfer,1579.79,3.6,0,2,1,20.7,0,0,,0
SMB-03429,22,Month-to-month,Growth,Bank transfer,389.34,6.9,10,3,0,7.4,0,1,-9.0,0
SMB-03430,18,Month-to-month,Starter,Bank transfer,143.95,0.0,19,1,0,12.8,0,0,19.0,0
SMB-03431,56,Month-to-month,Pro,Bank transfer,1315.66,5.2,6,1,1,7.0,0,0,54.0,0
SMB-03432,15,Month-to-month,Starter,Bank transfer,74.74,5.7,9,4,0,7.8,0,1,-15.0,0
SMB-03433,25,Two-year,Enterprise,Bank transfer,1723.1,2.9,6,3,2,5.8,0,0,6.0,1
SMB-03434,17,Annual,Pro,PayPal,873.5,4.8,1,4,1,8.0,1,0,77.0,0
SMB-03435,44,Month-to-month,Growth,Bank transfer,762.87,5.6,4,1,0,5.0,0,0,35.0,0
SMB-03436,22,Month-to-month,Starter,Credit card,149.75,1.8,6,1,0,8.2,0,1,53.0,0
SMB-03437,48,Month-to-month,Starter,Manual invoice,131.72,6.4,1,2,1,4.7,1,0,-8.0,0
SMB-03438,68,Two-year,Growth,Credit card,279.76,5.2,9,1,1,21.6,0,0,6.0,0
SMB-03439,60,Annual,Growth,Credit card,223.67,4.2,15,0,1,10.4,1,1,65.0,0
SMB-03440,69,Month-to-month,Pro,Manual invoice,908.78,4.7,3,7,0,11.5,1,0,41.0,0
SMB-03441,2,Two-year,Growth,Credit card,370.68,6.1,12,2,2,7.0,0,0,50.0,0
SMB-03442,33,Annual,Growth,Credit card,355.39,9.6,3,5,0,0.0,0,0,54.0,0
SMB-03443,16,Annual,Starter,Bank transfer,109.11,5.8,1,3,2,0.0,0,1,59.0,0
SMB-03444,67,Month-to-month,Growth,PayPal,315.16,6.3,21,5,3,7.0,0,0,16.0,0
SMB-03445,52,Month-to-month,Starter,Credit card,93.98,4.9,4,1,2,6.8,0,0,-9.0,0
SMB-03446,24,Annual,Growth,Bank transfer,537.83,8.7,8,5,0,10.3,0,1,5.0,0
SMB-03447,41,Month-to-month,Growth,Credit card,304.46,1.3,1,4,1,9.1,0,0,15.0,0
SMB-03448,44,Annual,Pro,Credit card,839.96,0.7,1,2,1,5.2,1,1,-50.0,0
SMB-03449,36,Annual,Growth,Credit card,376.31,4.8,2,3,1,23.9,1,0,46.0,0
SMB-03450,35,Month-to-month,Starter,Credit card,143.17,6.0,10,3,1,10.1,1,0,60.0,0
SMB-03451,4,Month-to-month,Pro,Manual invoice,727.37,0.0,9,2,0,5.4,0,0,33.0,1
SMB-03452,33,Month-to-month,Growth,Bank transfer,485.26,4.5,8,4,0,5.7,0,0,6.0,0
SMB-03453,26,Month-to-month,Pro,PayPal,778.59,4.1,4,1,1,12.3,0,0,33.0,0
SMB-03454,59,Annual,Growth,Manual invoice,364.93,6.1,5,2,2,6.7,0,0,-30.0,1
SMB-03455,63,Annual,Pro,Manual invoice,1357.19,5.4,3,2,0,13.7,1,1,-34.0,0
SMB-03456,55,Month-to-month,Starter,PayPal,94.18,0.5,14,1,1,7.5,0,0,89.0,1
SMB-03457,3,Annual,Growth,Credit card,455.05,2.1,3,1,3,5.7,0,0,-42.0,0
SMB-03458,61,Month-to-month,Pro,PayPal,1156.96,2.7,1,3,2,0.0,1,0,58.0,1
SMB-03459,29,Annual,Starter,Bank transfer,129.67,6.1,7,4,0,14.2,0,0,,0
SMB-03460,30,Month-to-month,Pro,Credit card,873.94,5.3,1,2,0,1.5,1,0,28.0,0
SMB-03461,69,Annual,Growth,Credit card,646.52,3.1,1,2,2,12.5,0,0,26.0,0
SMB-03462,63,Annual,Starter,Credit card,119.59,4.8,1,2,1,4.4,1,1,35.0,0
SMB-03463,4,Month-to-month,Starter,Bank transfer,126.28,2.2,5,2,3,13.2,1,0,-47.0,1
SMB-03464,26,Annual,Pro,PayPal,827.38,9.0,8,3,0,15.7,1,0,7.0,0
SMB-03465,54,Two-year,Pro,Bank transfer,934.64,5.8,1,6,2,3.5,1,0,79.0,0
SMB-03466,39,Month-to-month,Starter,Credit card,152.71,6.2,5,3,0,3.0,0,1,33.0,0
SMB-03467,19,Annual,Starter,Credit card,112.02,7.5,1,1,2,21.3,1,0,23.0,1
SMB-03468,38,Two-year,Starter,PayPal,70.84,6.7,6,6,1,10.8,0,0,31.0,0
SMB-03469,63,Two-year,Starter,Credit card,136.44,4.6,19,4,0,12.3,0,0,4.0,0
SMB-03470,17,Month-to-month,Pro,Credit card,687.33,4.1,6,2,1,0.0,0,0,-14.0,0
SMB-03471,54,Annual,Starter,PayPal,144.45,7.3,12,3,3,1.9,0,1,62.0,0
SMB-03472,53,Two-year,Starter,PayPal,119.96,4.6,7,1,1,9.3,0,1,-4.0,0
SMB-03473,64,Annual,Starter,Bank transfer,151.91,2.9,17,1,4,5.7,0,0,100.0,0
SMB-03474,22,Month-to-month,Growth,Bank transfer,299.79,8.8,10,4,1,2.0,0,1,18.0,0
SMB-03475,16,Month-to-month,Growth,Credit card,332.41,2.4,8,4,1,9.7,0,1,42.0,0
SMB-03476,40,Annual,Growth,Manual invoice,349.03,0.7,5,2,2,0.0,0,0,87.0,0
SMB-03477,39,Month-to-month,Growth,Bank transfer,262.33,6.7,4,3,0,9.8,0,0,45.0,0
SMB-03478,30,Month-to-month,Enterprise,PayPal,3168.71,2.9,20,2,2,2.6,0,1,,1
SMB-03479,57,Month-to-month,Growth,Credit card,253.11,5.5,8,4,1,12.3,0,0,8.0,0
SMB-03480,58,Annual,Pro,Bank transfer,1184.08,8.5,22,1,1,8.6,0,0,-31.0,0
SMB-03481,18,Month-to-month,Growth,Credit card,422.53,1.5,2,1,2,11.2,0,0,21.0,0
SMB-03482,58,Two-year,Starter,Bank transfer,114.18,4.4,25,2,0,16.0,0,1,-8.0,0
SMB-03483,17,Annual,Pro,Bank transfer,981.1,7.8,2,2,0,4.0,0,0,21.0,0
SMB-03484,30,Two-year,Growth,PayPal,411.42,6.0,13,2,0,2.1,0,1,77.0,0
SMB-03485,2,Two-year,Growth,Credit card,343.8,4.1,2,0,2,15.2,0,1,88.0,0
SMB-03486,25,Month-to-month,Starter,PayPal,129.29,9.8,1,3,1,18.2,1,0,-33.0,1
SMB-03487,70,Annual,Growth,Credit card,456.22,4.3,4,1,2,15.7,0,0,-34.0,0
SMB-03488,32,Month-to-month,Pro,Bank transfer,710.68,5.4,4,1,1,0.0,0,1,31.0,0
SMB-03489,52,Two-year,Starter,Credit card,130.85,8.1,12,2,1,11.6,0,1,21.0,0
SMB-03490,8,Month-to-month,Starter,Credit card,62.23,6.7,3,2,3,2.4,0,0,-19.0,1
SMB-03491,46,Annual,Starter,PayPal,74.08,7.4,6,2,1,13.4,0,1,20.0,0
SMB-03492,27,Annual,Growth,Credit card,437.6,2.5,2,0,1,6.5,0,1,27.0,0
SMB-03493,54,Month-to-month,Pro,Manual invoice,810.73,7.2,3,7,1,6.0,0,0,16.0,0
SMB-03494,67,Annual,Growth,Credit card,306.99,4.9,25,6,0,5.6,1,0,71.0,0
SMB-03495,39,Month-to-month,Enterprise,Bank transfer,2368.39,2.9,5,5,2,4.4,1,1,65.0,0
SMB-03496,8,Month-to-month,Growth,Credit card,344.19,5.0,6,1,0,0.3,0,0,23.0,0
SMB-03497,35,Month-to-month,Growth,Bank transfer,296.79,4.9,5,1,1,5.7,0,0,72.0,1
SMB-03498,9,Month-to-month,Starter,Manual invoice,79.66,8.6,4,3,1,8.8,1,1,59.0,0
SMB-03499,33,Annual,Starter,Bank transfer,73.37,5.3,6,0,1,17.0,1,0,31.0,0
SMB-03500,5,Two-year,Pro,Credit card,1082.57,2.8,15,2,0,11.1,0,0,-63.0,0
SMB-03501,47,Month-to-month,Starter,PayPal,107.97,2.3,8,5,0,6.3,1,0,-23.0,0
SMB-03502,23,Annual,Starter,PayPal,152.91,4.4,8,2,2,5.8,0,0,13.0,0
SMB-03503,15,Two-year,Pro,Credit card,807.73,1.5,1,3,0,0.0,0,0,44.0,0
SMB-03504,2,Annual,Growth,Bank transfer,415.26,2.9,21,3,0,5.6,0,1,-20.0,1
SMB-03505,64,Month-to-month,Starter,Bank transfer,116.3,4.0,1,2,1,8.8,0,0,66.0,0
SMB-03506,61,Two-year,Pro,PayPal,910.06,3.6,19,2,3,4.3,0,1,79.0,0
SMB-03507,59,Month-to-month,Growth,Credit card,388.94,6.1,2,2,1,4.8,0,0,44.0,0
SMB-03508,5,Annual,Pro,Credit card,805.1,2.9,2,0,1,0.0,0,1,45.0,0
SMB-03509,26,Annual,Growth,Manual invoice,279.43,0.0,9,3,0,0.0,0,1,53.0,0
SMB-03510,70,Annual,Starter,Bank transfer,145.33,0.8,2,1,0,1.4,0,0,42.0,0
SMB-03511,42,Month-to-month,Starter,Bank transfer,178.73,4.5,2,2,4,3.7,0,0,30.0,0
SMB-03512,10,Month-to-month,Starter,Manual invoice,181.69,3.2,16,4,1,0.0,0,0,23.0,0
SMB-03513,11,Annual,Pro,Credit card,783.74,1.8,0,4,0,6.9,1,1,60.0,0
SMB-03514,19,Month-to-month,Growth,Credit card,316.36,8.8,10,5,1,7.5,0,0,59.0,0
SMB-03515,71,Month-to-month,Pro,PayPal,783.54,6.3,1,2,3,10.5,0,0,-21.0,1
SMB-03516,13,Annual,Growth,PayPal,363.66,4.4,11,3,1,5.4,0,0,26.0,0
SMB-03517,66,Annual,Starter,Manual invoice,118.44,5.0,1,0,0,12.9,0,0,45.0,0
SMB-03518,49,Month-to-month,Starter,Bank transfer,93.5,3.9,11,5,1,18.7,1,0,-24.0,0
SMB-03519,67,Month-to-month,Starter,Credit card,82.89,1.7,2,3,1,0.0,1,0,50.0,0
SMB-03520,60,Two-year,Growth,Credit card,384.77,6.8,4,3,3,0.5,0,1,21.0,0
SMB-03521,24,Month-to-month,Growth,Credit card,157.21,6.4,2,5,1,10.0,0,0,97.0,0
SMB-03522,60,Month-to-month,Enterprise,Manual invoice,2340.36,0.1,39,5,1,11.5,0,1,54.0,0
SMB-03523,13,Month-to-month,Starter,Credit card,94.76,5.0,0,4,1,0.7,0,0,32.0,0
SMB-03524,21,Month-to-month,Growth,Bank transfer,461.84,5.2,3,0,3,18.1,0,1,44.0,0
SMB-03525,16,Two-year,Starter,Credit card,155.93,3.8,10,2,3,2.3,0,1,32.0,0
SMB-03526,10,Month-to-month,Pro,Credit card,1176.39,9.1,1,3,0,6.5,0,1,-26.0,0
SMB-03527,7,Month-to-month,Starter,Credit card,110.04,8.9,8,3,2,12.0,0,0,26.0,0
SMB-03528,14,Month-to-month,Growth,Bank transfer,286.11,3.7,8,3,2,16.6,0,0,-30.0,1
SMB-03529,9,Month-to-month,Starter,Credit card,97.89,4.0,0,4,1,2.0,1,1,17.0,1
SMB-03530,28,Month-to-month,Starter,Manual invoice,128.95,3.8,4,2,1,12.4,0,0,33.0,1
SMB-03531,6,Two-year,Growth,Manual invoice,251.82,3.2,1,6,2,7.3,1,0,-15.0,1
SMB-03532,5,Annual,Growth,Credit card,538.38,2.5,32,5,2,0.0,0,1,,1
SMB-03533,72,Month-to-month,Growth,PayPal,349.85,5.6,8,6,1,4.3,0,1,80.0,0
SMB-03534,7,Month-to-month,Starter,Credit card,135.98,8.8,16,6,3,0.8,1,1,9.0,1
SMB-03535,6,Month-to-month,Enterprise,Credit card,1537.43,7.9,7,1,2,12.1,0,1,-5.0,0
SMB-03536,3,Month-to-month,Starter,Credit card,95.2,6.2,13,3,0,0.0,0,1,67.0,0
SMB-03537,10,Annual,Growth,PayPal,235.98,0.0,5,5,0,10.6,1,0,36.0,0
SMB-03538,39,Month-to-month,Pro,Bank transfer,1161.76,0.4,2,3,2,7.9,0,0,27.0,1
SMB-03539,60,Annual,Growth,Credit card,365.08,6.8,26,7,0,10.0,0,1,47.0,0
SMB-03540,53,Two-year,Starter,PayPal,138.42,8.1,7,3,0,8.0,0,1,34.0,0
SMB-03541,42,Month-to-month,Growth,PayPal,386.07,5.7,6,1,1,2.7,0,1,1.0,0
SMB-03542,7,Two-year,Starter,PayPal,134.91,3.8,1,2,2,10.3,0,1,-12.0,0
SMB-03543,56,Month-to-month,Growth,Bank transfer,349.26,7.5,4,3,1,8.7,1,0,91.0,0
SMB-03544,3,Month-to-month,Growth,PayPal,361.15,6.2,0,7,4,4.9,1,0,45.0,1
SMB-03545,46,Annual,Pro,Bank transfer,879.6,7.0,8,4,4,23.3,0,0,83.0,0
SMB-03546,30,Month-to-month,Pro,Credit card,996.06,0.4,9,4,2,0.9,0,0,20.0,1
SMB-03547,64,Annual,Starter,PayPal,133.69,5.3,6,1,3,11.0,1,0,72.0,0
SMB-03548,23,Annual,Starter,Credit card,242.34,8.4,23,5,1,11.5,0,0,1.0,0
SMB-03549,46,Month-to-month,Growth,PayPal,578.58,5.7,8,4,3,6.2,1,0,-27.0,0
SMB-03550,32,Two-year,Growth,Bank transfer,243.59,6.6,7,3,0,9.5,1,0,45.0,0
SMB-03551,38,Month-to-month,Growth,Credit card,366.65,4.6,1,5,0,10.6,0,0,61.0,0
SMB-03552,68,Annual,Growth,Credit card,343.33,4.7,4,2,2,7.5,0,0,65.0,0
SMB-03553,52,Month-to-month,Growth,Bank transfer,523.33,7.6,59,3,2,4.6,0,1,43.0,1
SMB-03554,30,Month-to-month,Enterprise,PayPal,2217.84,3.0,0,3,2,7.5,1,0,5.0,1
SMB-03555,33,Month-to-month,Growth,PayPal,426.77,2.8,7,4,2,4.3,1,0,42.0,0
SMB-03556,51,Two-year,Starter,Bank transfer,66.9,3.4,7,5,3,16.2,0,0,41.0,0
SMB-03557,25,Month-to-month,Starter,Credit card,82.19,4.6,8,3,0,13.2,1,0,26.0,0
SMB-03558,13,Two-year,Growth,Credit card,641.14,1.0,8,3,2,8.4,0,0,13.0,0
SMB-03559,34,Month-to-month,Starter,PayPal,121.52,6.1,13,1,2,3.5,0,0,-11.0,0
SMB-03560,5,Month-to-month,Starter,Credit card,93.49,4.1,9,3,2,6.1,1,0,36.0,1
SMB-03561,13,Month-to-month,Starter,PayPal,127.51,6.4,0,5,0,4.4,0,0,37.0,0
SMB-03562,31,Month-to-month,Pro,Credit card,691.68,0.0,0,0,0,7.4,1,1,-23.0,0
SMB-03563,58,Two-year,Enterprise,Credit card,2235.86,6.4,0,3,1,0.0,0,0,97.0,0
SMB-03564,57,Month-to-month,Growth,Bank transfer,264.28,7.4,25,3,1,4.6,0,1,-22.0,0
SMB-03565,19,Annual,Starter,Bank transfer,98.53,5.5,1,2,1,1.4,0,0,5.0,0
SMB-03566,31,Annual,Growth,Bank transfer,342.44,4.6,1,3,0,3.8,0,1,37.0,0
SMB-03567,12,Month-to-month,Growth,Credit card,502.88,6.4,11,2,2,18.9,0,0,42.0,0
SMB-03568,55,Annual,Enterprise,PayPal,2695.22,7.3,10,3,3,6.0,1,0,-0.0,1
SMB-03569,18,Two-year,Growth,Bank transfer,445.77,5.7,9,5,0,9.1,0,0,-5.0,0
SMB-03570,58,Annual,Growth,PayPal,377.56,5.8,1,6,1,6.6,0,1,25.0,0
SMB-03571,61,Month-to-month,Enterprise,Bank transfer,2948.16,8.1,5,1,1,11.7,0,0,27.0,0
SMB-03572,50,Annual,Growth,Credit card,305.45,6.2,20,1,0,5.6,1,0,78.0,0
SMB-03573,24,Annual,Starter,Bank transfer,99.91,2.7,3,1,3,4.7,0,1,-9.0,0
SMB-03574,69,Month-to-month,Growth,Bank transfer,420.76,7.3,0,5,3,3.9,0,0,31.0,0
SMB-03575,50,Annual,Growth,Bank transfer,354.39,4.2,1,2,2,3.5,0,0,23.0,0
SMB-03576,47,Month-to-month,Growth,Bank transfer,378.69,4.6,4,5,3,17.0,1,0,42.0,0
SMB-03577,62,Annual,Enterprise,Credit card,2303.51,4.7,3,3,1,10.3,0,0,19.0,0
SMB-03578,64,Two-year,Starter,Manual invoice,164.16,6.6,10,2,3,4.3,0,0,65.0,0
SMB-03579,6,Two-year,Growth,Credit card,526.66,8.3,7,3,1,13.0,0,0,52.0,0
SMB-03580,64,Annual,Starter,Credit card,102.61,4.6,14,4,3,14.9,0,0,74.0,0
SMB-03581,56,Annual,Starter,PayPal,77.29,8.3,20,1,3,3.7,0,0,33.0,0
SMB-03582,15,Annual,Growth,Credit card,318.08,4.9,19,2,0,6.2,0,1,28.0,0
SMB-03583,23,Month-to-month,Pro,Manual invoice,719.21,7.6,7,1,0,8.0,0,0,14.0,0
SMB-03584,55,Month-to-month,Growth,Credit card,467.83,4.9,1,1,3,3.4,0,0,-24.0,1
SMB-03585,16,Month-to-month,Starter,Credit card,151.05,3.4,21,3,1,5.0,0,0,42.0,1
SMB-03586,33,Month-to-month,Starter,Credit card,92.73,8.7,8,5,1,5.0,0,0,44.0,0
SMB-03587,50,Two-year,Growth,Credit card,314.68,3.2,1,0,1,7.1,1,0,48.0,1
SMB-03588,47,Two-year,Growth,Credit card,262.54,3.1,5,0,2,26.4,0,0,15.0,1
SMB-03589,66,Month-to-month,Pro,Credit card,930.75,1.7,5,1,2,2.6,0,1,-12.0,0
SMB-03590,9,Month-to-month,Growth,Credit card,375.76,7.3,2,1,0,0.0,0,1,-0.0,1
SMB-03591,22,Annual,Pro,Credit card,1096.28,7.8,9,6,1,13.9,0,0,36.0,0
SMB-03592,71,Month-to-month,Pro,Credit card,1019.1,5.3,1,1,0,9.1,1,0,67.0,0
SMB-03593,41,Annual,Growth,Credit card,442.62,2.3,3,3,1,6.2,0,0,-27.0,0
SMB-03594,18,Two-year,Growth,Credit card,258.44,4.5,25,6,1,13.2,0,1,85.0,0
SMB-03595,21,Month-to-month,Pro,Credit card,769.56,3.8,13,5,1,0.7,0,0,-46.0,0
SMB-03596,25,Month-to-month,Enterprise,Credit card,3042.54,2.2,15,1,1,9.9,0,1,93.0,0
SMB-03597,40,Month-to-month,Growth,Credit card,332.13,3.4,20,3,5,6.9,0,1,-8.0,1
SMB-03598,21,Month-to-month,Growth,Credit card,252.97,5.6,2,4,3,8.2,0,1,80.0,0
SMB-03599,45,Month-to-month,Growth,Credit card,465.06,3.2,3,8,2,8.3,0,0,13.0,1
SMB-03600,33,Month-to-month,Pro,Manual invoice,779.05,5.1,1,3,1,22.3,0,0,78.0,0
SMB-03601,44,Month-to-month,Enterprise,Credit card,3130.3,0.6,14,3,0,5.0,0,0,-53.0,1
SMB-03602,12,Month-to-month,Enterprise,Credit card,2388.98,8.2,15,0,1,2.9,1,0,49.0,1
SMB-03603,45,Month-to-month,Starter,Bank transfer,111.97,3.6,0,0,0,11.2,0,0,64.0,0
SMB-03604,67,Annual,Starter,Bank transfer,168.73,6.4,22,5,0,14.1,1,0,39.0,0
SMB-03605,10,Month-to-month,Pro,Credit card,649.84,4.9,3,5,2,0.0,0,0,49.0,0
SMB-03606,24,Two-year,Growth,PayPal,543.88,5.4,45,2,0,10.3,0,0,65.0,0
SMB-03607,50,Month-to-month,Enterprise,PayPal,2045.47,2.0,1,1,0,1.0,0,0,36.0,0
SMB-03608,45,Month-to-month,Starter,Manual invoice,124.97,2.8,23,5,1,0.0,0,0,13.0,0
SMB-03609,49,Month-to-month,Pro,Manual invoice,939.5,2.9,5,7,0,6.7,0,0,-17.0,0
SMB-03610,41,Annual,Growth,Bank transfer,341.51,4.6,9,5,1,4.0,0,1,62.0,0
SMB-03611,50,Month-to-month,Starter,Bank transfer,99.18,7.4,2,4,3,0.3,0,0,68.0,0
SMB-03612,44,Month-to-month,Starter,Credit card,109.4,5.5,14,2,3,2.9,0,1,54.0,1
SMB-03613,6,Month-to-month,Pro,PayPal,698.37,2.5,14,3,2,4.9,0,0,56.0,1
SMB-03614,55,Two-year,Starter,Bank transfer,195.97,4.7,53,2,0,11.7,1,1,38.0,0
SMB-03615,33,Month-to-month,Pro,Credit card,798.0,4.3,19,0,2,2.1,1,0,14.0,1
SMB-03616,4,Month-to-month,Growth,Credit card,507.71,3.7,4,4,1,8.4,0,0,69.0,0
SMB-03617,30,Two-year,Growth,Bank transfer,491.26,4.5,1,2,0,0.0,0,0,13.0,0
SMB-03618,32,Month-to-month,Starter,Bank transfer,131.4,6.2,4,3,1,6.7,0,0,34.0,0
SMB-03619,7,Month-to-month,Enterprise,PayPal,2319.96,2.9,12,2,1,12.4,0,0,49.0,0
SMB-03620,72,Annual,Pro,Credit card,944.67,3.7,5,3,1,5.1,0,0,78.0,0
SMB-03621,17,Month-to-month,Pro,PayPal,1038.4,6.7,7,1,0,11.2,0,0,-73.0,0
SMB-03622,24,Month-to-month,Pro,Credit card,922.89,5.5,4,4,0,0.0,0,0,60.0,0
SMB-03623,32,Month-to-month,Growth,Bank transfer,256.85,7.3,13,2,3,1.3,0,0,14.0,1
SMB-03624,60,Month-to-month,Enterprise,Credit card,1523.32,7.7,5,2,0,11.4,0,0,47.0,0
SMB-03625,54,Two-year,Growth,Credit card,554.14,1.5,4,3,1,11.8,1,0,-36.0,0
SMB-03626,56,Annual,Growth,Credit card,196.66,5.1,13,4,1,19.2,1,1,4.0,0
SMB-03627,18,Annual,Starter,Credit card,126.02,3.4,10,4,1,12.2,0,0,71.0,0
SMB-03628,61,Month-to-month,Starter,Credit card,113.15,1.9,0,0,0,15.0,0,0,71.0,0
SMB-03629,60,Annual,Pro,PayPal,936.92,2.8,0,2,3,2.2,0,0,23.0,0
SMB-03630,34,Annual,Starter,Credit card,90.24,3.8,2,2,3,8.0,0,0,89.0,0
SMB-03631,40,Month-to-month,Pro,PayPal,982.46,3.9,3,0,2,0.0,0,0,30.0,0
SMB-03632,3,Two-year,Enterprise,PayPal,2526.85,3.2,8,5,1,14.5,0,0,41.0,0
SMB-03633,55,Annual,Growth,Credit card,757.8,4.5,11,4,1,6.3,0,0,1.0,0
SMB-03634,70,Annual,Starter,PayPal,123.96,9.9,5,3,1,10.9,0,0,14.0,0
SMB-03635,35,Month-to-month,Growth,PayPal,532.31,0.7,9,6,3,0.0,0,0,44.0,1
SMB-03636,39,Month-to-month,Starter,PayPal,82.5,7.0,15,4,0,0.0,1,0,-52.0,1
SMB-03637,36,Annual,Pro,PayPal,1161.44,4.5,1,2,1,18.6,0,0,33.0,0
